CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10798,ID2518,2008,NO,Regensburg,Regensburg,Germany,Europe,Europe,Western Europe,,,157443,12.097295,49.02557,0.086868687,0.126262626,0.014141414,0.213131313,0.262626263,0.524242424,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10798,ID2519,2009,NO,Regensburg,Regensburg,Germany,Europe,Europe,Western Europe,,,157443,12.097295,49.02557,0.086868687,0.126262626,0.014141414,0.213131313,0.262626263,0.524242424,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10798,ID2520,2012,NO,Regensburg,Regensburg,Germany,Europe,Europe,Western Europe,,,157443,12.097295,49.02557,0.086693548,0.140120968,NA,0.226814516,0.228830645,0.544354839,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10798,ID2521,2016,NO,Regensburg,Regensburg,Germany,Europe,Europe,Western Europe,,,157443,12.097295,49.02557,0.085085085,0.193193193,0.018018018,0.278278278,0.155155155,0.566566567,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10798,ID0663,2018,YES,Regensburg,Regensburg,Germany,Europe,Europe,Western Europe,,,153542,12.097295,49.02557,0.24,0.24,NA,0.48,0.11,0.41,High income,Traffic Behavior - TU Dresden,https://www.regensburg.de/rathaus/aemteruebersicht/planungs-u-baureferat/stadtplanungsamt/informationen-verkehrsplanung/verkehrsverhalten-tu-dresden,52745.75571
M10799,ID0667,2018,YES,Guangzhou,Guangzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,15000000,113.2644,23.1291,NA,NA,NA,0.44,0.34,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10800,ID0668,2018,YES,Chengdu,Chengdu,China,Asia,East Asia and Pacific,Eastern Asia,,,16000000,104.0668,30.5728,NA,NA,NA,0.34,0.42,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10801,ID0669,2018,YES,Shenzhen,Shenzhen,China,Asia,East Asia and Pacific,Eastern Asia,,,12530000,114.0579,22.5431,NA,NA,NA,0.25,0.47,0.28,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10802,ID0670,2018,YES,Tianjin,Tianjin,China,Asia,East Asia and Pacific,Eastern Asia,,,15620000,117.2059,39.3434,NA,NA,NA,0.37,0.34,0.29,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10803,ID0671,2018,YES,Chongqing,Chongqing,China,Asia,East Asia and Pacific,Eastern Asia,,,31020000,106.5516,29.5634,NA,NA,NA,0.4,0.3,0.3,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10804,ID0672,2018,YES,Changzhou,Changzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,4710000,119.9744,31.8107,NA,NA,NA,0.52,0.28,0.2,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10805,ID0673,2018,YES,Nanjing,Nanjing,China,Asia,East Asia and Pacific,Eastern Asia,,,8270000,118.7969,32.0603,NA,NA,NA,0.51,0.28,0.21,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10806,ID0674,2018,YES,Hangzhou,Hangzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,9420000,120.1536,30.2875,NA,NA,NA,0.38,0.41,0.21,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10807,ID0675,2018,YES,Wuhan,Wuhan,China,Asia,East Asia and Pacific,Eastern Asia,,,10850000,114.3055,30.5928,NA,NA,NA,0.37,0.43,0.2,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10808,ID0676,2018,YES,Zhengzhou,Zhengzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,10136000,113.6254,34.7466,NA,NA,NA,0.45,0.33,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10809,ID0677,2018,YES,Changsha,Changsha,China,Asia,East Asia and Pacific,Eastern Asia,,,8170000,112.9388,28.2282,NA,NA,NA,0.43,0.33,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10810,ID0678,2018,YES,Xian,Xian,China,Asia,East Asia and Pacific,Eastern Asia,,,8700000,108.9398,34.3416,NA,NA,NA,0.38,0.37,0.25,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10811,ID0679,2018,YES,Harbin,Harbin,China,Asia,East Asia and Pacific,Eastern Asia,,,5320000,126.5349,45.8038,NA,NA,NA,0.45,0.29,0.26,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10812,ID0680,2018,YES,Kunming,Kunming,China,Asia,East Asia and Pacific,Eastern Asia,,,6500000,102.8329,24.8801,NA,NA,NA,0.45,0.28,0.27,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10813,ID0681,2018,YES,Qingdao,Qingdao,China,Asia,East Asia and Pacific,Eastern Asia,,,9200000,120.3826,36.0662,NA,NA,NA,0.17,0.54,0.29,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10814,ID0682,2018,YES,Shenyang,Shenyang,China,Asia,East Asia and Pacific,Eastern Asia,,,8300000,123.4315,41.8057,NA,NA,NA,0.25,0.42,0.33,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10815,ID0683,2018,YES,Jinan,Jinan,China,Asia,East Asia and Pacific,Eastern Asia,,,8900000,117.12,36.6512,NA,NA,NA,0.35,0.28,0.37,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10816,ID0684,2018,YES,Anshan,Anshan,China,Asia,East Asia and Pacific,Eastern Asia,,,3630000,122.9946,41.1078,NA,NA,NA,0.35,0.25,0.4,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10817,ID0685,2018,YES,Dalian,Dalian,China,Asia,East Asia and Pacific,Eastern Asia,,,6960000,121.6147,38.914,NA,NA,NA,0.22,0.35,0.43,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10818,ID0686,2018,YES,Nanning,Nanning,China,Asia,East Asia and Pacific,Eastern Asia,,,7060000,108.3118,22.8153,NA,NA,NA,0.31,0.5,0.19,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10819,ID0687,2018,YES,Xiamen,Xiamen,China,Asia,East Asia and Pacific,Eastern Asia,,,4110000,118.0875,24.4798,NA,NA,NA,0.41,0.35,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10820,ID0688,2018,YES,Wuxi,Wuxi,China,Asia,East Asia and Pacific,Eastern Asia,,,6500000,120.3119,31.4912,NA,NA,NA,0.34,0.4,0.26,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10821,ID0689,2018,YES,Fuzhou,Fuzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,7740000,119.2965,26.0745,NA,NA,NA,0.41,0.32,0.27,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10822,ID0690,2018,YES,Urumqi,Urumqi,China,Asia,East Asia and Pacific,Eastern Asia,,,3500000,87.6168,43.8256,NA,NA,NA,0.38,0.35,0.27,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10823,ID0691,2018,YES,Guiyang,Guiyang,China,Asia,East Asia and Pacific,Eastern Asia,,,4830000,106.6302,26.6477,NA,NA,NA,0.35,0.36,0.29,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10824,ID0692,2018,YES,Suzhou,Suzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,10750000,120.6196,31.2989,NA,NA,NA,0.39,0.33,0.28,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10825,ID0693,2018,YES,Hefei,Hefei,China,Asia,East Asia and Pacific,Eastern Asia,,,8000000,117.2839,31.8206,NA,NA,NA,0.42,0.31,0.27,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10826,ID0694,2018,YES,Shijiazhuang,Shijiazhuang,China,Asia,East Asia and Pacific,Eastern Asia,,,10992000,114.5149,38.0428,NA,NA,NA,0.4,0.32,0.28,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10827,ID0695,2018,YES,Taiyuan,Taiyuan,China,Asia,East Asia and Pacific,Eastern Asia,,,4200000,112.5455,37.8706,NA,NA,NA,0.38,0.36,0.26,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10828,ID0696,2018,YES,Ningbo,Ningbo,China,Asia,East Asia and Pacific,Eastern Asia,,,8060000,121.544,29.8683,NA,NA,NA,0.28,0.41,0.31,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10829,ID0697,2018,YES,Nanchang,Nanchang,China,Asia,East Asia and Pacific,Eastern Asia,,,5340000,115.9092,28.6757,NA,NA,NA,0.45,0.17,0.38,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10830,ID0698,2018,YES,Changchun,Changchun,China,Asia,East Asia and Pacific,Eastern Asia,,,7500000,125.3245,43.886,NA,NA,NA,0.38,0.21,0.41,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10831,ID0699,2018,YES,Chifeng,Chifeng,China,Asia,East Asia and Pacific,Eastern Asia,,,1166000,118.8863,42.2586,NA,NA,NA,0.62,0.19,0.19,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10832,ID0700,2018,YES,Daqing,Daqing,China,Asia,East Asia and Pacific,Eastern Asia,,,2730000,125.104,46.636,NA,NA,NA,0.55,0.18,0.27,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10833,ID0701,2018,YES,Yancheng,Yancheng,China,Asia,East Asia and Pacific,Eastern Asia,,,7200000,120.1396,33.3783,NA,NA,NA,0.58,0.22,0.2,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10834,ID0702,2018,YES,Zhangjiakou,Zhangjiakou,China,Asia,East Asia and Pacific,Eastern Asia,,,1042000,114.8841,40.7654,NA,NA,NA,0.54,0.25,0.21,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10835,ID0703,2018,YES,Foshan,Foshan,China,Asia,East Asia and Pacific,Eastern Asia,,,7200000,113.1056,23.0215,NA,NA,NA,0.52,0.11,0.37,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10836,ID0704,2018,YES,Fushun,Fushun,China,Asia,East Asia and Pacific,Eastern Asia,,,2100000,123.8835,41.8773,NA,NA,NA,0.45,0.31,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10837,ID0705,2018,YES,Ganzhou,Ganzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,8200000,114.9347,25.8295,NA,NA,NA,0.41,0.37,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10838,ID0706,2018,YES,Jining,Jining,China,Asia,East Asia and Pacific,Eastern Asia,,,4680000,116.997,35.405,NA,NA,NA,0.45,0.33,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10839,ID0707,2018,YES,Taian,Taian,China,Asia,East Asia and Pacific,Eastern Asia,,,4870000,117.0281,36.084,NA,NA,NA,0.59,0.17,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10840,ID0708,2018,YES,Guilin,Guilin,China,Asia,East Asia and Pacific,Eastern Asia,,,7040000,110.2991,25.2721,NA,NA,NA,0.65,0.13,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10841,ID0709,2018,YES,Yangzhou,Yangzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,5000000,119.4219,32.3936,NA,NA,NA,0.64,0.14,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10842,ID0710,2018,YES,Huaian,Huaian,China,Asia,East Asia and Pacific,Eastern Asia,,,4910000,119.1416,33.5879,NA,NA,NA,0.59,0.18,0.23,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10843,ID0711,2018,YES,Jiangmen,Jiangmen,China,Asia,East Asia and Pacific,Eastern Asia,,,1965000,113.0818,22.5787,NA,NA,NA,0.57,0.19,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10844,ID0712,2018,YES,Jilin,Jilin,China,Asia,East Asia and Pacific,Eastern Asia,,,4700000,126.548,43.8378,NA,NA,NA,0.61,0.17,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10845,ID0713,2018,YES,Langfang,Langfang,China,Asia,East Asia and Pacific,Eastern Asia,,,8200000,116.712,39.5186,NA,NA,NA,0.52,0.07,0.41,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10846,ID0714,2018,YES,Lianyungang,Lianyungang,China,Asia,East Asia and Pacific,Eastern Asia,,,1680000,119.2215,34.6012,NA,NA,NA,0.46,0.31,0.23,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10847,ID0715,2018,YES,Liaocheng,Liaocheng,China,Asia,East Asia and Pacific,Eastern Asia,,,4670000,115.978,36.456,NA,NA,NA,0.58,0.22,0.2,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10848,ID0716,2018,YES,Luzhou,Luzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,2130000,105.4434,28.8717,NA,NA,NA,0.61,0.16,0.23,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10849,ID0717,2018,YES,Xuzhou,Xuzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,7100000,117.2078,34.3364,NA,NA,NA,0.62,0.15,0.23,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10850,ID0718,2018,YES,Handan,Handan,China,Asia,East Asia and Pacific,Eastern Asia,,,3330000,114.4897,36.6093,NA,NA,NA,0.58,0.18,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10851,ID0719,2018,YES,Nantong,Nantong,China,Asia,East Asia and Pacific,Eastern Asia,,,3220000,120.808,32.0163,NA,NA,NA,0.63,0.14,0.23,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10852,ID0720,2018,YES,Hohhot,Hohhot,China,Asia,East Asia and Pacific,Eastern Asia,,,3220000,111.6522,40.8022,NA,NA,NA,0.5,0.26,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10853,ID0721,2018,YES,Lanzhou,Lanzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,3360000,103.8343,36.0614,NA,NA,NA,0.44,0.42,0.14,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10854,ID0722,2018,YES,Putian,Putian,China,Asia,East Asia and Pacific,Eastern Asia,,,4610000,119.0156,25.4319,NA,NA,NA,0.62,0.15,0.23,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10855,ID0723,2018,YES,Shaoxing,Shaoxing,China,Asia,East Asia and Pacific,Eastern Asia,,,4870000,120.5784,30.0024,NA,NA,NA,0.37,0.38,0.25,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10856,ID0724,2018,YES,Qinhuangdao,Qinhuangdao,China,Asia,East Asia and Pacific,Eastern Asia,,,5880000,119.5998,39.935,NA,NA,NA,0.47,0.28,0.25,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10857,ID0725,2018,YES,Qiqihar,Qiqihar,China,Asia,East Asia and Pacific,Eastern Asia,,,3480000,123.9177,47.3543,NA,NA,NA,0.38,0.31,0.31,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10858,ID0726,2018,YES,Quanzhou,Quanzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,3500000,118.6756,24.8741,NA,NA,NA,0.57,0.19,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10859,ID0727,2018,YES,Shantou,Shantou,China,Asia,East Asia and Pacific,Eastern Asia,,,7000000,116.6819,23.354,NA,NA,NA,0.52,0.23,0.25,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10860,ID0728,2018,YES,Tangshan,Tangshan,China,Asia,East Asia and Pacific,Eastern Asia,,,2630000,118.1802,39.6305,NA,NA,NA,0.44,0.35,0.21,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
