ID,City,state_name,state_abbr,Country,year,population,longitude,latitude,Walking,Cycling,Active,Bus,Car,IncomeGroup,Region,LastObservation,metro_names,DataSource,DataLink
ID0182,Edinburgh,,,United Kingdom,2019,471650,-3.1800000,55.9500000,0.198020,0.049505,0.247520,0.445540,0.306930,High income,Europe & Central Asia,YES,,Edinburgh City Mobility Plan-2030,https://theedinburghreporter.co.uk/wp-content/uploads/2021/02/Edinburgh-City-Mobility-Plan-2030.pdf
ID0183,Edinburgh,,,United Kingdom,2010,471650,-3.1800000,55.9500000,0.193878,0.071429,0.265306,0.306122,0.428571,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0263,Greater Manchester,,,United Kingdom,2011,2700000,-2.2430000,53.4790000,0.100000,0.020000,0.120000,0.170000,0.710000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0306,Ipswich,,,United Kingdom,2011,128000,1.1490000,52.0550000,0.172172,0.049049,0.221220,0.107110,0.671670,High income,Europe & Central Asia,YES,,Background to the Transport Evidence informing the Ipswich Local Plan,https://www.ipswich.gov.uk/sites/default/files/icd48b_-_ipswich_local_plan_transport_evidence_dec_15.pdf
ID0307,Ipswich,,,United Kingdom,2001,128000,1.1490000,52.0550000,0.243243,0.094094,0.337340,0.099100,0.563560,High income,Europe & Central Asia,NO,,Background to the Transport Evidence informing the Ipswich Local Plan,https://www.ipswich.gov.uk/sites/default/files/icd48b_-_ipswich_local_plan_transport_evidence_dec_15.pdf
ID0353,Leeds,,,United Kingdom,2010,792525,-1.5500000,58.7800000,0.250000,0.010000,0.260000,0.100000,0.640000,High income,Europe & Central Asia,NO,,Leeds Transport Strategy,https://s3-eu-west-2.amazonaws.com/commonplace-customer-assets/leedstransportstrategy/Leeds%20Transport%20Strategy_p11.pdf
ID0638,Leeds,,,United Kingdom,2013,2325000,-1.5500000,58.7800000,0.050000,0.010000,0.060000,0.310000,0.630000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0355,Leicester,,,United Kingdom,2011,294700,-1.1350000,52.6350000,0.280000,0.020000,0.300000,0.350000,0.350000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0378,Liverpool,,,United Kingdom,2017,435500,-2.9910000,53.4070000,0.210267,0.018756,0.229020,0.141160,0.629810,High income,Europe & Central Asia,YES,,Liverpool City Region Household Travel Survey,https://www.wirralintelligenceservice.org/media/2603/lcr-household-travel-surveys_lcr-report_final.pdf
ID0379,Liverpool,,,United Kingdom,2013,435500,-2.9910000,53.4070000,0.209961,0.016602,0.226560,0.166020,0.607420,High income,Europe & Central Asia,NO,,Liverpool City Region Household Travel Survey,https://www.wirralintelligenceservice.org/media/2603/lcr-household-travel-surveys_lcr-report_final.pdf
ID0380,Liverpool,,,United Kingdom,2010,435500,-2.9910000,53.4070000,0.234146,0.013659,0.247800,0.175610,0.576590,High income,Europe & Central Asia,NO,,Liverpool City Region Household Travel Survey,https://www.wirralintelligenceservice.org/media/2603/lcr-household-travel-surveys_lcr-report_final.pdf
ID0384,London,,,United Kingdom,2017,9790000,0.0000000,51.5100000,0.250000,0.020000,0.270000,0.350000,0.380000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0385,London,,,United Kingdom,2008,9790000,0.0000000,51.5100000,0.240000,0.020000,0.260000,0.330000,0.410000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0386,London,,,United Kingdom,2001,9790000,0.0000000,51.5100000,0.242424,0.010101,0.252530,0.262630,0.484850,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0383,London,,,United Kingdom,2020,9790000,0.0000000,51.5100000,0.260000,0.025000,0.285000,0.445000,0.270000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0444,Newcastle,,,United Kingdom,2010,273600,-1.6190000,54.9730000,0.300000,0.010000,0.310000,0.390000,0.300000,High income,Europe & Central Asia,YES,,Newcastle - Empower,https://empowertoolkit.eu/cities/newcastle/
ID0450,Norwich,,,United Kingdom,2011,132512,1.2970000,52.6290000,0.250000,0.100000,0.350000,0.100000,0.550000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0451,Nottingham,,,United Kingdom,2011,303900,-1.1610000,52.9520000,0.170000,0.040000,0.210000,0.250000,0.540000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0489,Peterborough,,,United Kingdom,2008,164000,-0.2450000,52.5670000,0.250000,0.060000,0.310000,0.080000,0.610000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0544,Sheffield,,,United Kingdom,2018,555000,-1.4700000,53.3800000,0.070707,0.010101,0.080810,0.232320,0.686870,High income,Europe & Central Asia,YES,,Sheffield transport data,https://www.cyclesheffield.org.uk/sheffield-transport-data/
ID0545,Sheffield,,,United Kingdom,2010,555000,-1.4700000,53.3800000,0.079208,0.009901,0.089110,0.277230,0.633660,High income,Europe & Central Asia,NO,,Sheffield transport data,https://www.cyclesheffield.org.uk/sheffield-transport-data/
ID0546,Sheffield,,,United Kingdom,2003,555000,-1.4700000,53.3800000,NA,NA,0.050510,0.282830,0.666670,High income,Europe & Central Asia,NO,,Sheffield transport data,https://www.cyclesheffield.org.uk/sheffield-transport-data/
ID0583,Thurrock,,,United Kingdom,2011,173405,0.2900000,51.4800000,0.060000,0.020000,0.080000,0.220000,0.700000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0635,Watford,,,United Kingdom,2021,121000,-0.3910000,51.6550000,0.280000,0.025000,0.305000,0.115000,0.580000,High income,Europe & Central Asia,YES,,Transforming Travel in Watford: the strategy for 2021-2041,https://watford.moderngov.co.uk/documents/s36720/Cabinet%20Report%20for%20Transforming%20Travel%20in%20Watford%20The%20Strategy%20for%202021%20-%202041.pdf
ID0637,West Midlands,,,United Kingdom,2011,2700000,-1.8960000,52.5110000,0.100000,0.020000,0.120000,0.180000,0.700000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0642,Wrexham,,,United Kingdom,2011,134800,-2.9920000,53.0420000,0.090000,0.010000,0.100000,0.070000,0.830000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0648,York,,,United Kingdom,2011,197800,-1.0870000,53.9560000,0.200000,0.120000,0.320000,0.110000,0.570000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
C001,Abilene,Texas,TX,United States,2019,164878,-99.7331439,32.4487364,NA,NA,0.009901,0.002200,0.987899,High income,North America,YES,"Abilene, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C002,Aguadilla-Isabela,PuertoRico,PR,United States,2019,327849,-67.0243462,18.5007759,0.031949,0.002130,0.034079,0.001065,0.964856,High income,North America,YES,"Aguadilla-Isabela, PR Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C003,Akron,Ohio,OH,United States,2019,695688,-81.5190053,41.0814447,0.018913,0.001182,0.020095,0.010638,0.969267,High income,North America,YES,"Akron, OH Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C005,Albany,Georgia,GA,United States,2019,154351,-84.1584800,31.5703200,NA,NA,0.013100,0.007642,0.979258,High income,North America,YES,"Albany, GA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C004,Albany,Oregon,OR,United States,2019,117080,-123.0879730,44.6398230,0.021814,0.005741,0.027555,0.008037,0.964409,High income,North America,YES,"Albany, OR Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C006,Albany-Schenectady-Troy,New York,NY,United States,2019,866964,-73.8982419,42.7741015,0.030941,0.002475,0.033416,0.025990,0.940594,High income,North America,YES,"Albany-Schenectady-Troy, NY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C007,Albuquerque,New Mexico,NM,United States,2019,887976,-106.6055534,35.0853336,0.018405,0.007362,0.025767,0.006135,0.968098,High income,North America,YES,"Albuquerque, NM Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C008,Alexandria,Louisiana,LA,United States,2019,152783,-92.4576300,31.2916830,0.011828,0.004301,0.016129,0.016129,0.967742,High income,North America,YES,"Alexandria, LA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C009,Allentown-Bethlehem-Easton,Pennsylvania,PA,United States,2019,817821,-75.4440964,40.6516458,0.024010,0.001200,0.025210,0.010804,0.963986,High income,North America,YES,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C010,Altoona,Pennsylvania,PA,United States,2019,125485,-78.3947359,40.5186809,NA,NA,0.029284,0.004338,0.966377,High income,North America,YES,"Altoona, PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C011,Amarillo,Texas,TX,United States,2019,253391,-101.8312969,35.2219971,0.009989,0.002220,0.012209,0.002220,0.985572,High income,North America,YES,"Amarillo, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C012,Ames,Iowa,IA,United States,2019,90975,-93.6353050,42.0273490,0.073850,0.012107,0.085956,0.026634,0.887409,High income,North America,YES,"Ames, IA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C013,Anchorage,Alaska,AK,United States,2019,386261,-149.9002778,61.2180556,0.027304,0.009101,0.036405,0.013652,0.949943,High income,North America,YES,"Anchorage, AK Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C014,Ann Arbor,Michigan,MI,United States,2019,347784,-83.7430378,42.2808256,0.061080,0.011364,0.072443,0.035511,0.892045,High income,North America,YES,"Ann Arbor, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C016,Appleton,Wisconsin,WI,United States,2019,226172,-88.4153847,44.2619309,0.024619,0.010551,0.035170,0.009379,0.955451,High income,North America,YES,"Appleton, WI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C018,Asheville,North Carolina,NC,United States,2019,429136,-82.5514869,35.5950581,0.014151,0.001179,0.015330,0.003538,0.981132,High income,North America,YES,"Asheville, NC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C019,Athens-Clarke County,Georgia,GA,United States,2019,194156,-83.3575670,33.9519347,0.026570,0.013285,0.039855,0.004831,0.955314,High income,North America,YES,"Athens-Clarke County, GA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C020,Atlanta-Sandy Springs-Roswell,Georgia,GA,United States,2019,5386650,-84.3792807,33.9140274,0.013193,0.001319,0.014512,0.013193,0.972296,High income,North America,YES,"Atlanta-Sandy Springs-Roswell, GA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C021,Atlantic City-Hammonton,New Jersey,NJ,United States,2019,272863,-74.8023853,39.6365056,0.039503,0.006772,0.046275,0.049661,0.904063,High income,North America,YES,"Atlantic City-Hammonton, NJ Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C023,Augusta-Richmond County,Georgia,GA,United States,2019,568595,-82.0105148,33.4734978,0.008859,0.001107,0.009967,0.002215,0.987818,High income,North America,YES,"Augusta-Richmond County, GA-SC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C024,Austin-Round Rock,Texas,TX,United States,2019,1810894,-97.6941870,30.5388140,0.022091,0.005891,0.027982,0.010309,0.961708,High income,North America,YES,"Austin-Round Rock, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C025,Baltimore-Columbia-Towson,Maryland,MD,United States,2019,2721102,-76.6065247,39.4003288,0.026992,0.002571,0.029563,0.033419,0.937018,High income,North America,YES,"Baltimore-Columbia-Towson, MD Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C026,Bangor,Maine,ME,United States,2019,152160,-68.7778138,44.8011821,0.033058,0.004723,0.037780,0.001181,0.961039,High income,North America,YES,"Bangor, ME Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C027,Barnstable Town,Massachusetts,MA,United States,2019,213756,-70.3002024,41.7003208,0.015892,0.003667,0.019560,0.003667,0.976773,High income,North America,YES,"Barnstable Town, MA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C028,Baton Rouge,Louisiana,LA,United States,2019,804491,-91.1403196,30.4582829,0.006536,0.004357,0.010893,0.007625,0.981481,High income,North America,YES,"Baton Rouge, LA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C031,Beaumont-Port Arthur,Texas,TX,United States,2019,400092,-93.9871788,29.9379365,0.017635,0.002075,0.019710,0.002075,0.978216,High income,North America,YES,"Beaumont-Port Arthur, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C033,Bellingham,Washington,WA,United States,2019,202568,-122.4786854,48.7519112,0.038462,0.014423,0.052885,0.009615,0.937500,High income,North America,YES,"Bellingham, WA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C034,Bend-Redmond,Oregon,OR,United States,2019,161556,-121.1504051,44.2531845,0.038896,0.012547,0.051443,0.005019,0.943538,High income,North America,YES,"Bend-Redmond, OR Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C035,Billings,Montana,MT,United States,2019,161068,-108.5006904,45.7832856,0.023438,0.001116,0.024554,0.005580,0.969866,High income,North America,YES,"Billings, MT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C036,Binghamton,New York,NY,United States,2019,246797,-75.9179738,42.0986867,0.029647,0.004561,0.034208,0.018244,0.947548,High income,North America,YES,"Binghamton, NY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C037,Birmingham-Hoover,Alabama,AL,United States,2019,1121608,-86.8161070,33.3693220,0.012731,0.001157,0.013889,0.002315,0.983796,High income,North America,YES,"Birmingham-Hoover, AL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C038,Bismarck,North Dakota,ND,United States,2019,119168,-100.7837392,46.8083268,0.026403,0.003300,0.029703,0.001100,0.969197,High income,North America,YES,"Bismarck, ND Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C039,Blacksburg-Christiansburg-Radford,Virginia,VA,United States,2019,178148,-80.5764477,37.1317924,0.053179,0.004624,0.057803,0.018497,0.923699,High income,North America,YES,"Blacksburg-Christiansburg-Radford, VA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C040,Bloomington,Indiana,IN,United States,2019,160738,-86.5263857,39.1653250,0.073406,0.009627,0.083032,0.014440,0.902527,High income,North America,YES,"Bloomington, IN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C041,Bloomington,Illinois,IL,United States,2019,186676,-88.9869710,40.4729260,0.049544,0.005215,0.054759,0.005215,0.940026,High income,North America,YES,"Bloomington, IL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C042,Bloomsburg-Berwick,Pennsylvania,PA,United States,2019,84777,-76.2332676,41.0545292,0.044318,0.001136,0.045455,0.001136,0.953409,High income,North America,YES,"Bloomsburg-Berwick, PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C043,Boise City,Idaho,ID,United States,2019,631462,-116.2146068,43.6187102,0.020408,0.014406,0.034814,0.001200,0.963986,High income,North America,YES,"Boise City, ID Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C044,Boston-Cambridge-Newton,Massachusetts,MA,United States,2019,4600543,-71.1336367,42.3551531,0.057534,0.009589,0.067123,0.076712,0.856164,High income,North America,YES,"Boston-Cambridge-Newton, MA-NH Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C045,Boulder,Colorado,CO,United States,2019,302194,-105.2705456,40.0149856,0.048666,0.042386,0.091052,0.017268,0.891680,High income,North America,YES,"Boulder, CO Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C046,Bowling Green,Kentucky,KY,United States,2019,160300,-86.4808043,36.9685219,NA,NA,0.038627,0.003219,0.958155,High income,North America,YES,"Bowling Green, KY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C047,Bremerton-Silverdale,Washington,WA,United States,2019,250448,-122.6388241,47.5715506,0.065191,0.011070,0.076261,0.044280,0.879459,High income,North America,YES,"Bremerton-Silverdale, WA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C048,Bridgeport-Stamford-Norwalk,Connecticut,CT,United States,2019,924777,-73.4081220,41.1113332,0.032680,0.001307,0.033987,0.056209,0.909804,High income,North America,YES,"Bridgeport-Stamford-Norwalk, CT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C049,Brownsville-Harlingen,Texas,TX,United States,2019,408872,-97.6863403,26.1641548,NA,NA,0.018438,0.002169,0.979393,High income,North America,YES,"Brownsville-Harlingen, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C051,Buffalo-Cheektowaga-Niagara Falls,New York,NY,United States,2019,1123794,-78.8224221,43.0054423,0.024533,0.003505,0.028037,0.029206,0.942757,High income,North America,YES,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
